",",.
Bandar,NOUN
Lampung,NOUN
",",.
Palangkaraya,NOUN
",",.
Jambi,NOUN
dan,CONJ
Lhokseumawe,NOUN
sekitar,ADP
96,NUM
persen,NUM
transaksi,NOUN
kliring,NOUN
telah,VERB
terhubung,VERB
secara,ADP
nasional,ADJ
",",.
dan,CONJ
sisa,NOUN
-nya,PRON
akan,VERB
diselesaikan,VERB
pada,ADP
akhir,NOUN
2007,NUM
",",.
kata,VERB
Deputi,NOUN
Gubernur,NOUN
Bank,NOUN
Indonesia,NOUN
",",.
S.,NOUN
Budi,NOUN
Rochadi,NOUN
di,ADP
Palembang,NOUN
",",.
setelah,CONJ
meresmikan,VERB
implementasi,NOUN
SKNBI,NOUN
untuk,CONJ
wilayah,NOUN
kliring,NOUN
di,ADP
enam,NUM
kantor,NOUN
BI,NOUN
yaitu,CONJ
Palembang,NOUN
",",.
Kamis,NOUN
.,.
Ia,PRON
mengatakan,VERB
",",.
implementasi,NOUN
pada,ADP
wilayah,NOUN
tersebut,DET
merupakan,VERB
rangkaian,NOUN
terakhir,ADJ
wilayah kerja,NOUN
kantor,NOUN
BI,NOUN
yang,CONJ
terhubung,VERB
dengan,ADP
jaringan,NOUN
SKNBI,NOUN
.,.
Berdasarkan,VERB
data,NOUN
BI,NOUN
",",.
nilai,NOUN
transaksi,NOUN
harian,NOUN
kliring,NOUN
selama,ADP
tahun,NOUN
2007,NUM
mencapai,VERB
Rp,.
"4,7",NUM
triliun,NUM
",",.
di mana,CONJ
Rp,.
"4,5",NUM
triliun,NUM
diproses,VERB
melalui,ADP
SKNBI,NOUN
.,.
Khusus,ADJ
untuk,CONJ
enam,NUM
wilayah,NOUN
tersebut,DET
transaksi,NOUN
kliring,NOUN
mencapai,VERB
Rp,.
"189,7",NUM
miliar,NUM
dengan,CONJ
volume,NOUN
7916,NUM
transaksi,NOUN
setiap,NUM
hari,NOUN
.,.
Bagi,ADP
perbankan,NOUN
",",.
implementasi,NOUN
SKNBI,NOUN
akan,VERB
menciptakan,VERB
efisiensi,NOUN
biaya,NOUN
pencetakan,NOUN
dan,CONJ
handling,X
penanganan,NOUN
warkat,NOUN
",",.
SDM,NOUN
dan,CONJ
peralatan,NOUN
penunjang,NOUN
lain,ADJ
-nya,PRON
.,.
Di,ADP
samping,NOUN
itu,DET
pengintegrasian,NOUN
itu,DET
juga,ADV
dapat,VERB
meningkatkan,VERB
efisiensi,NOUN
pengelolaan,NOUN
likuiditas bank,NOUN
",",.
karena,CONJ
bank,NOUN
tidak,PRT
lagi,ADV
memonitor,VERB
posisi,NOUN
penyelesaian,NOUN
transaksi,NOUN
kliring,NOUN
di,ADP
seluruh,NUM
wilayah,NOUN
kliring,NOUN
",",.
namun,CONJ
cukup,ADJ
memonitor,VERB
satu,NUM
posisi,NOUN
kliring,NOUN
secara,ADP
nasional,ADJ
.,.
Bank,NOUN
Indonesia,NOUN
menyadari,VERB
bahwa,CONJ
kontribusi,NOUN
operasional,ADJ
transaksi,NOUN
sistem,NOUN
pembayaran,NOUN
dalam,ADP
mendukung,VERB
kelancaran,NOUN
perekonomian,NOUN
sangat,ADV
lah,PRT
dominan,ADJ
",",.
kata,VERB
-nya,PRON
.,.
PT,NOUN
Bank,NOUN
Internasional,NOUN
Indonesia,NOUN
BII,NOUN
mengumumkan,VERB
memperluas,VERB
jaringan,NOUN
ATM,NOUN
-,.
-nya,PRON
dengan,CONJ
bergabung,VERB
dalam,ADP
jaringan,NOUN
ATM,NOUN
BERSAMA,NOUN
",",.
suatu,NUM
jaringan,NOUN
ATM,NOUN
yang,CONJ
disediakan,VERB
oleh,ADP
PT,NOUN
Artajasa,NOUN
Pembayaran,NOUN
Elektronis,NOUN
Artajasa,NOUN
.,.
Melalui,ADP
kerja sama,NOUN
itu,DET
",",.
BII,NOUN
terhubung,VERB
dengan,ADP
sekitar,ADP
11.200,NUM
ATM,NOUN
dari,ADP
67,NUM
bank,NOUN
yang,CONJ
terhimpun,VERB
dalam,ADP
jaringan,NOUN
ATM,NOUN
BERSAMA,NOUN
BII,NOUN
sendiri,PRON
memiliki,VERB
lebih,ADV
dari,ADP
700,NUM
ATM,NOUN
dan,CONJ
juga,ADV
tergabung,VERB
dengan,ADP
kerja sama,NOUN
jaringan,NOUN
ALTO,NOUN
",",.
CIRRUS,NOUN
dan,CONJ
DBS,NOUN
/,.
POSB,NOUN
Bank,NOUN
Singapura,NOUN
.,.
Presiden,NOUN
Direktur,NOUN
BII,NOUN
Henry,NOUN
Ho,NOUN
mengatakan,VERB
perluasan,NOUN
jaringan,NOUN
ATM,NOUN
merupakan,VERB
bagian,NOUN
dari,ADP
upaya,NOUN
kami,PRON
untuk,CONJ
meningkatkan,VERB
pelayanan,NOUN
kepada,ADP
nasabah,NOUN
BII,NOUN
dan,CONJ
nasabah,NOUN
bank,NOUN
lain,ADJ
yang,CONJ
hendak,VERB
memanfaatkan,VERB
jaringan,NOUN
ATM,NOUN
kami,PRON
.,.
Tindakan,NOUN
Bank,NOUN
Indonesia,NOUN
BI,NOUN
yang,CONJ
tetap,ADV
mempertahankan,VERB
suku,NOUN
bunga,NOUN
BI,NOUN
Rate,X
pada,ADP
level,NOUN
sembilan,NUM
persen,NUM
sangat,ADV
disayangkan,VERB
karena,CONJ
sebetulnya,ADV
ruang,NOUN
BI,NOUN
Rate,X
untuk,CONJ
turun,VERB
masih,VERB
cukup,ADV
besar,ADJ
.,.
Peluang,NOUN
BI,NOUN
Rate,X
untuk,CONJ
turun,VERB
sebenarnya,ADV
cukup,ADV
besar,ADJ
",",.
apalagi,CONJ
rendah,ADJ
-nya,PRON
inflasi,NOUN
Maret,NOUN
2007,NUM
yang,CONJ
hanya,ADV
"0,24",NUM
persen,NUM
sangat,ADV
mendukung,VERB
penurunan,NOUN
itu,DET
",",.
kata,VERB
Direktur,NOUN
Retail,NOUN
Banking,NOUN
PT,NOUN
Bank,NOUN
Mega,NOUN
Tbk,NOUN
",",.
Kostaman,NOUN
Thayib,NOUN
di,ADP
Jakarta,NOUN
",",.
Senin,NOUN
.,.
BI,NOUN
dalam,ADP
menurunkan,VERB
suku,NOUN
bunga,NOUN
acuan,NOUN
itu,DET
terlalu,ADV
bersikap,VERB
hati-hati,ADJ
",",.
kata,VERB
-nya,PRON
Kostaman,NOUN
mengatakan,VERB
",",.
dengan,ADP
kebijakan,NOUN
BI,NOUN
itu,DET
mengakibatkan,VERB
perbankan,NOUN
juga,ADV
kesulitan,VERB
untuk,CONJ
segera,ADV
mengurangi,VERB
biaya,NOUN
dana,NOUN
cost,X
of,X
fund,X
.,.
Ia,PRON
mengatakan,VERB
",",.
BI,NOUN
belum,PRT
lama,ADJ
telah,VERB
mengeluarkan,VERB
kebijakan,NOUN
relaksasi,NOUN
aturan,NOUN
pemberian,NOUN
kredit,NOUN
bagi,ADP
perbankan,NOUN
yang,CONJ
bertujuan,VERB
untuk,CONJ
meningkatkan,VERB
fungsi,NOUN
intermediasi,NOUN
bank,NOUN
agar,CONJ
berjalan,VERB
sebagaimana,CONJ
mestinya,ADV
.,.
Namun,CONJ
relaksasi,NOUN
aturan,NOUN
pemberian,NOUN
kredit,NOUN
bisa,VERB
agak,ADV
tersendat,VERB
dengan,CONJ
dipertahankan,VERB
-nya,PRON
bunga,NOUN
BI,NOUN
Rate,X
pada,ADP
9,NUM
persen,NUM
",",.
karena,CONJ
perbankan,NOUN
juga,ADV
akan,VERB
tetap,ADV
menyesuaikan,VERB
bunga,NOUN
kredit,NOUN
itu,DET
",",.
kata,VERB
-nya,PRON
.,.
Menurut,ADP
dia,PRON
",",.
bunga,NOUN
kredit,NOUN
bank,NOUN
saat,NOUN
ini,DET
masih,VERB
berkisar,VERB
antara,ADP
"13,5",NUM
hingga,ADP
14,NUM
persen,NUM
masih,VERB
terlalu,ADV
tinggi,ADJ
",",.
karena,CONJ
itu,DET
bunga,NOUN
kredit,NOUN
bank,NOUN
yang,CONJ
ideal,ADJ
seharusnya,ADV
mencapai,VERB
12,NUM
persen,NUM
.,.
Perusahaan,NOUN
tambang timah,NOUN
milik,NOUN
negara,NOUN
PT,NOUN
Timah,NOUN
Tbk,NOUN
TINS,NOUN
di,ADP
Jakarta,NOUN
",",.
Selasa,NOUN
",",.
menyatakan,VERB
dalam,ADP
tiga,NUM
bulan,NOUN
pertama,NUM
per,ADP
Maret,NOUN
2007,NUM
",",.
meraih,VERB
laba bersih,NOUN
sebesar,ADJ
Rp,.
"314,3",NUM
miliar,NUM
naik,VERB
dari,ADP
hanya,ADV
Rp,.
"11,6",NUM
miliar,NUM
pada,ADP
periode,NOUN
sama,ADJ
tahun,NOUN
lalu,CONJ
.,.
Laporan,NOUN
keuangan,NOUN
kuartalan,NOUN
perseroan,NOUN
unaudited,X
memperlihatkan,VERB
kenaikan,NOUN
tajam,ADJ
laba bersih,NOUN
tersebut,DET
didorong,VERB
oleh,ADP
melonjak,VERB
-nya,PRON
nilai,NOUN
penjualan,NOUN
bersih,ADJ
dari,ADP
Rp,.
"809,8",NUM
miliar,NUM
pada,ADP
kuartal,NOUN
pertama,NUM
2006,NUM
menjadi,VERB
Rp,.
"1,86",NUM
triliun,NUM
pada,ADP
kuartal,NOUN
pertama,NUM
tahun,NOUN
ini,DET
",",.
seiring,NOUN
dengan,CONJ
meningkat,VERB
-nya,PRON
harga,NOUN
timah,NOUN
di,ADP
pasar,NOUN
internasional,ADJ
.,.
Dalam,ADP
periode,NOUN
tersebut,DET
",",.
laba,NOUN
usaha,NOUN
perseroan,NOUN
juga,ADV
melambung,VERB
dari,ADP
semula,NOUN
hanya,ADV
Rp,.
"47,3",NUM
miliar,NUM
menjadi,VERB
Rp,.
"523,2",NUM
miliar,NUM
dan,CONJ
laba bersih,NOUN
per,ADP
saham,NOUN
EPS,X
-,.
Earning,X
per,ADP
Share,X
meningkat,VERB
drastis,ADJ
dari,ADP
Rp,.
23,NUM
pada,ADP
kuartal,NOUN
pertama,NUM
2006,NUM
menjadi,VERB
Rp,.
625,NUM
pada,ADP
kuartal,NOUN
pertama,NUM
tahun,NOUN
ini,DET
.,.
Sementara,CONJ
pada,ADP
2006,NUM
total,NOUN
laba bersih,NOUN
BUMN,NOUN
penghasil,NOUN
timah,NOUN
ini,DET
mencapai,VERB
Rp,.
"208,1",NUM
miliar,NUM
Rp,.
414,NUM
per,ADP
saham,NOUN
",",.
meningkat,VERB
"93,6",NUM
persen,NUM
dibanding,VERB
laba bersih,NOUN
2005,NUM
Rp,.
"107,5",NUM
miliar,NUM
Rp,.
214,NUM
per,ADP
lembar,NOUN
saham,NOUN
.,.
PT,NOUN
Timah,NOUN
Tbk,NOUN
akan,VERB
membagikan,VERB
dividen,NOUN
sebesar,ADJ
50,NUM
persen,NUM
dari,ADP
laba bersih,NOUN
2006,NUM
.,.
Delapan,NUM
bank,NOUN
saat,NOUN
ini,DET
mengikuti,VERB
proses,NOUN
tender,NOUN
untuk,ADP
proyek,NOUN
Electronic,NOUN
Toll,NOUN
Collection,NOUN
System,NOUN
ETC,NOUN
",",.
yakni,CONJ
Bank,NOUN
Mandiri,NOUN
",",.
BNI,NOUN
",",.
BRI,NOUN
",",.
BCA,NOUN
",",.
Danamon,NOUN
",",.
Niaga,NOUN
",",.
Bank,NOUN
Mega,NOUN
dan,CONJ
BII,NOUN
",",.
kata,VERB
Dirut,NOUN
PT,NOUN
Jasa,NOUN
Marga,NOUN
",",.
Frans,NOUN
S,NOUN
Sunito,NOUN
di,ADP
Jakarta,NOUN
",",.
Jumat,NOUN
.,.
Frans,NOUN
mengatakan,VERB
",",.
mereka,PRON
8,NUM
bank,NOUN
telah,VERB
memenuhi,VERB
persyaratan,NOUN
tender,NOUN
proyek,NOUN
ETC,NOUN
Jasa,NOUN
Marga,NOUN
.,.
Tentu,ADV
-nya,PRON
kami,PRON
akan,VERB
mengambil,VERB
yang,CONJ
memberikan,VERB
penawaran,NOUN
dengan,CONJ
harga,NOUN
terbaik,ADJ
murah,ADJ
dan,CONJ
berkualitas,VERB
",",.
ujar,VERB
-nya,PRON
.,.
ETC,NOUN
semacam,NOUN
kartu,NOUN
prabayar,NOUN
untuk,CONJ
konsumen,NOUN
jalan tol,NOUN
yang,CONJ
dimaksudkan,VERB
untuk,CONJ
mempercepat,VERB
transaksi,NOUN
di,ADP
gardu,NOUN
tol,NOUN
.,.
Pengguna,NOUN
jalan tol,NOUN
tidak,PRT
perlu,VERB
lagi,ADV
kerepotan,VERB
membayar,VERB
dengan,ADP
uang tunai,NOUN
",",.
tapi,CONJ
menggunakan,VERB
kartu,NOUN
prabayar,NOUN
yang,CONJ
lebih,ADV
mudah,ADJ
dan,CONJ
praktis,ADJ
",",.
kata,VERB
Frans,NOUN
.,.
Frans,NOUN
juga,ADV
menjamin,VERB
tidak,PRT
akan,VERB
ada,VERB
pengurangan,NOUN
karyawan,NOUN
dengan,CONJ
diterapkan,VERB
-nya,PRON
ETC,NOUN
.,.
Kelebihan,NOUN
karyawan,NOUN
tersebut,DET
akan,VERB
dialokasikan,VERB
pada,ADP
jalan tol,NOUN
yang,CONJ
baru,ADJ
.,.
Lagi pula,CONJ
penerapan,NOUN
ETC,NOUN
ini,DET
secara,ADP
bertahap,VERB
",",.
tidak,PRT
semua,NUM
gerbang,NOUN
tol,NOUN
Jasa,NOUN
Marga,NOUN
ada,VERB
sistem,NOUN
ETC,NOUN
-,.
-nya,PRON
",",.
tambah,VERB
-nya,PRON
.,.
Nilai,NOUN
tukar,VERB
rupiah,NOUN
terhadap,ADP
dolar,NOUN
AS,NOUN
di,ADP
Pasar,NOUN
Spot,X
Antar,ADP
Bank,NOUN
Jakarta,NOUN
",",.
Selasa,NOUN
sore,NOUN
menguat,VERB
tujuh,NUM
poin,NOUN
menjadi,VERB
Rp,.
9.075,NUM
/,.
9.080,NUM
per,ADP
dolar,NOUN
AS,NOUN
dibanding,VERB
penutupan,NOUN
hari,NOUN
sebelum,CONJ
-nya,PRON
Rp,.
9.083,NUM
/,.
9.085,NUM
",",.
setelah,CONJ
Badan,NOUN
Pusat,NOUN
Statistik,NOUN
BPS,NOUN
mengumumkan,VERB
Indonesia,NOUN
deflasi,NOUN
"0,16",NUM
persen,NUM
ketimbang,ADP
inflasi,NOUN
.,.
Analis,NOUN
Valas,NOUN
PT,NOUN
Bank,NOUN
Niaga,NOUN
Tbk,NOUN
",",.
Noel,NOUN
Chandra,NOUN
di,ADP
Jakarta,NOUN
",",.
mengatakan,VERB
",",.
pengumuman,NOUN
BPS,NOUN
memicu,VERB
pelaku,NOUN
lokal,ADJ
kembali,VERB
membeli,VERB
rupiah,NOUN
yang,CONJ
mendorong,VERB
mata uang,NOUN
lokal,ADJ
itu,DET
menguat,VERB
lebih,ADV
tinggi,ADJ
dibanding,VERB
sesi,NOUN
sebelum,CONJ
-nya,PRON
.,.
Namun,CONJ
aksi,NOUN
beli,VERB
rupiah,NOUN
oleh,ADP
pelaku,NOUN
lokal,ADJ
terjadi,VERB
menjelang,ADP
penutupan,NOUN
sesi,NOUN
sore,NOUN
",",.
sehingga,CONJ
sentimen,NOUN
positif,ADJ
itu,DET
kurang,ADV
memicu,VERB
pergerakan,NOUN
rupiah,NOUN
untuk,CONJ
menguat,VERB
lebih,ADV
tinggi,ADJ
",",.
kata,VERB
-nya,PRON
.,.
Meski,CONJ
demikian,DET
",",.
lanjut,VERB
-nya,PRON
rupiah,NOUN
terus,ADV
menunjukkan,VERB
pergerakan,NOUN
yang,CONJ
positif,ADJ
yang,CONJ
diperkirakan,VERB
akan,VERB
bisa,VERB
mencapai,VERB
level,NOUN
Rp,.
9.050,NUM
per,ADP
dolar,NOUN
AS,NOUN
.,.
Rupiah,NOUN
selama,ADP
minggu,NOUN
lalu,CONJ
masih,VERB
berkutat,VERB
di,ADP
antara,NOUN
kisaran,NOUN
Rp,.
9.075,NUM
sampai,CONJ
Rp,.
9.100,NUM
per,ADP
dolar,NOUN
AS,NOUN
",",.
karena,CONJ
Bank,NOUN
Indonesia,NOUN
masih,VERB
bermain,VERB
di,ADP
pasar,NOUN
mengawasi,VERB
pergerakan,NOUN
rupiah,NOUN
",",.
kata,VERB
-nya,PRON
.,.
BI,NOUN
",",.
menurut,ADP
dia,PRON
",",.
lebih,ADV
baik,ADJ
membiarkan,VERB
mata uang,NOUN
lokal,ADJ
bergerak,VERB
sesuai,ADJ
dengan,ADP
kehendak,NOUN
pasar,NOUN
",",.
karena,CONJ
dengan,CONJ
menguat,VERB
-nya,PRON
rupiah,NOUN
hingga,ADP
ke,ADP
level,NOUN
tertentu,ADJ
menunjukkan,VERB
bahwa,CONJ
fundamental,ADJ
ekonomi,NOUN
makro,ADJ
Indonesia,NOUN
semakin,ADV
baik,ADJ
.,.
Meski,CONJ
demikian,DET
otoritas,NOUN
moneter,ADJ
itu,DET
kemungkinan,VERB
mempunyai,VERB
kebijakan,NOUN
lain,ADJ
yang,CONJ
perlu,VERB
dilakukan,VERB
",",.
apalagi,CONJ
sebagai,ADP
bank sentral,NOUN
yang,CONJ
mengatur,VERB
berbagai,NUM
kepentingan,NOUN
terutama,ADJ
terhadap,ADP
pertumbuhan ekonomi,NOUN
nasional,ADJ
",",.
kata,VERB
-nya,PRON
.,.
Karena,CONJ
itu,DET
",",.
lanjut,VERB
-nya,PRON
rupiah,NOUN
masih,VERB
sulit,ADJ
untuk,CONJ
bisa,VERB
mendekati,VERB
level,NOUN
Rp,.
9.05,NUM
per,ADP
dolar,NOUN
AS,NOUN
",",.
karena,CONJ
BI,NOUN
akan,VERB
segera,ADV
mengantisipasi,VERB
dengan,CONJ
masuk,VERB
pasar,NOUN
",",.
apalagi,CONJ
BI,NOUN
memiliki,VERB
cadangan,NOUN
devisa,NOUN
yang,CONJ
cukup,ADJ
.,.
Namun,CONJ
rupiah,NOUN
secara,ADP
perlahan-lahan,ADJ
rupiah,NOUN
terus,ADV
menuju,VERB
ke,ADP
arah,NOUN
sana,DET
",",.
apalagi,CONJ
dukungan,NOUN
pasar,NOUN
yang,CONJ
positif,ADJ
makin,ADV
besar,ADJ
seiring,NOUN
dengan,CONJ
berubah,VERB
-nya,PRON
pertumbuhan ekonomi,NOUN
dunia,NOUN
dari,ADP
Amerika,NOUN
Serikat,NOUN
ke,ADP
Eropa,NOUN
dan,CONJ
Jepang,NOUN
",",.
kata,VERB
-nya,PRON
.,.
Pasar,NOUN
",",.
menurut,ADP
dia,PRON
",",.
juga,ADV
menunggu,VERB
rencana,NOUN
Bank,NOUN
Sentral,NOUN
AS,NOUN
The,NOUN
Fed,NOUN
yang,CONJ
akan,VERB
menurunkan,VERB
suku,NOUN
bunga,NOUN
AS,NOUN
pada,ADP
tahun,NOUN
ini,DET
untuk,CONJ
memicu,VERB
pertumbuhan ekonomi,NOUN
-nya,PRON
",",.
meski,CONJ
mereka,PRON
masih,VERB
khawatir,ADJ
dengan,ADP
tingkat,NOUN
inflasi,NOUN
-nya,PRON
.,.
Rasio,NOUN
utang,NOUN
Indonesia,NOUN
terhadap,ADP
Produk,NOUN
Domestik,ADJ
Bruto,NOUN
PDB,NOUN
pada,ADP
tahun,NOUN
2006,NUM
mencapai,VERB
35,NUM
persen,NUM
",",.
turun,VERB
dibanding,VERB
tahun,NOUN
2005,NUM
yang,CONJ
masih,VERB
berada,VERB
pada,ADP
kisaran,NOUN
47,NUM
persen,NUM
.,.
Muhammad,NOUN
Al,NOUN
Arif,NOUN
",",.
seorang,NOUN
pejabat,NOUN
Bank,NOUN
Dunia,NOUN
mengemukakan,VERB
di,ADP
Makassar,NOUN
",",.
Senin,NOUN
",",.
dengan,CONJ
melihat,VERB
perkembangan,NOUN
penurunan,NOUN
rasio,NOUN
utang,NOUN
Indonesia,NOUN
",",.
pihak,NOUN
-nya,PRON
optimis,NOUN
utang,NOUN
Indonesia,NOUN
yang,CONJ
pada,ADP
periode,NOUN
2006,NUM
lalu,CONJ
mencapai,VERB
"2,3",NUM
juta,NUM
dolar,NOUN
AS,NOUN
",",.
bakal,VERB
menurun,VERB
pada,ADP
tahun,NOUN
2009,NUM
seiring,NOUN
dengan,ADP
penurunan,NOUN
jumlah,NOUN
utang,NOUN
Indonesia,NOUN
ke depan,ADV
.,.
Jika,CONJ
dibandingkan,VERB
dengan,ADP
masa,NOUN
pemerintahan,NOUN
Presiden,NOUN
Soeharto,NOUN
di mana,CONJ
utang,NOUN
Indonesia,NOUN
pada,ADP
Bank,NOUN
Dunia,NOUN
ketika,CONJ
itu,DET
mencapai,VERB
30,NUM
miliar,NUM
dolar,NOUN
dan,CONJ
berdasarkan,VERB
hasil,NOUN
penelitian,NOUN
",",.
sekitar,ADP
30,NUM
persen,NUM
dari,ADP
utang,NOUN
itu,DET
dikorupsi,VERB
oleh,ADP
oknum-oknum,NOUN
rezim,NOUN
orde baru,NOUN
tersebut,DET
.,.
Menyinggung,VERB
masalah,NOUN
kontrol,NOUN
pihak,NOUN
donor,NOUN
terhadap,ADP
penggunaan,NOUN
pinjaman,NOUN
seperti,ADP
itu,DET
",",.
ia,PRON
mengatakan,VERB
",",.
Bank,NOUN
Dunia,NOUN
selalu,ADV
berusaha,VERB
meningkatkan,VERB
kontrol,NOUN
",",.
meskipun,CONJ
fungsi,NOUN
dan,CONJ
peranan,NOUN
Bank,NOUN
Dunia,NOUN
tidak boleh,ADV
disamakan,VERB
dengan,ADP
lembaga,NOUN
donor,NOUN
seperti,ADP
IMF,NOUN
International,NOUN
Monetary,NOUN
Fund,NOUN
.,.
"	.
Misi	NOUN
Bank	NOUN
Dunia	NOUN
bukan	PRT
sekedar	X
memberikan	VERB
pinjaman	NOUN
,	.
namun	CONJ
berupaya	VERB
membantu	VERB
negara-negara	NOUN
donor	NOUN
dalam	ADP
pembangunan	NOUN
,	.
termasuk	VERB
memperkuat	VERB
tata	NOUN
pemerintahan	NOUN
yang	CONJ
lebih	ADV
baik	ADJ
dan	CONJ
memiliki	VERB
kontrol	NOUN
kuat	ADJ
atas	ADP
korupsi	NOUN
,	.
",.
kata,VERB
-nya,PRON
.,.
Sementara,CONJ
itu,DET
",",.
Piter,NOUN
Edward,NOUN
",",.
dari,ADP
Programme,NOUN
Manager,NOUN
Governance,NOUN
AusAID,NOUN
mengatakan,VERB
",",.
dalam,ADP
memberikan,VERB
bantuan,NOUN
kepada,ADP
Indonesia,NOUN
",",.
pihak,NOUN
-nya,PRON
menggunakan,VERB
tiga,NUM
pilar,NOUN
kunci,NOUN
",",.
yakni,CONJ
membangun,VERB
hubungan,NOUN
Indonesia,NOUN
untuk,CONJ
reformasi,NOUN
di,ADP
bidang,NOUN
korupsi,NOUN
",",.
mendorong,VERB
penurunan,NOUN
tindakan,NOUN
korupsi,NOUN
dan,CONJ
menyediakan,VERB
insentif,NOUN
dalam,ADP
upaya,NOUN
membudayakan,VERB
perilaku,NOUN
antikorupsi,NOUN
.,.
Mengenai,ADP
jumlah,NOUN
bantuan,NOUN
",",.
ia,PRON
tidak,PRT
merinci,VERB
",",.
namun,CONJ
yang,CONJ
jelas,ADJ
bantuan,NOUN
AusAID,NOUN
tersebut,DET
sebagian besar,NOUN
digunakan,VERB
untuk,CONJ
upaya,NOUN
reformasi,NOUN
tata,NOUN
kelola,VERB
pemerintahan,NOUN
yang,CONJ
baik,ADJ
dan,CONJ
upaya,NOUN
pemberantasan,NOUN
korupsi,NOUN
.,.
Selain,ADP
itu,DET
",",.
lembaga,NOUN
donor,NOUN
ini,DET
juga,ADV
konsentrasi,NOUN
untuk,CONJ
membantu,VERB
di,ADP
bidang,NOUN
pendidikan,NOUN
dengan,CONJ
memberikan,VERB
beasiswa,NOUN
kepada,ADP
warga,NOUN
Indonesia,NOUN
yang,CONJ
ingin,ADV
melanjutkan,VERB
studi,NOUN
di,ADP
sejumlah,NUM
perguruan tinggi,NOUN
di,ADP
Australia,NOUN
.,.
Hal,NOUN
senada,ADJ
diungkapkan,VERB
Renaldy,NOUN
B,NOUN
Martin,NOUN
",",.
Embassy,X
of,X
Canada,NOUN
Programme,NOUN
Officer,X
yang,CONJ
mewakili,VERB
lembaga,NOUN
donor,NOUN
Canadian,NOUN
Indonesian,NOUN
Development,NOUN
Aid,NOUN
CIDA,NOUN
.,.
Menurut,ADP
dia,PRON
",",.
selain,ADP
membantu,VERB
dari,ADP
segi,NOUN
pendidikan,NOUN
",",.
pihak,NOUN
-nya,PRON
juga,ADV
aktif,ADJ
mendorong,VERB
studi-studi,NOUN
pengembangan,NOUN
kesetaraan,NOUN
jender,NOUN
.,.
Pemerintah,NOUN
membebaskan,VERB
Pajak,NOUN
Pertambahan,NOUN
Nilai,NOUN
PPN,NOUN
atas,ADP
produk,NOUN
atau,CONJ
barang,NOUN
strategis,ADJ
termasuk,VERB
produk,NOUN
primer,ADJ
dalam,ADP
rangka,NOUN
mendorong,VERB
perkembangan,NOUN
dunia,NOUN
usaha,NOUN
khusus,ADJ
-nya,PRON
di,ADP
bidang,NOUN
pertanian,NOUN
.,.
Pemberian,NOUN
fasilitas,NOUN
perpajakan,NOUN
itu,DET
dilakukan,VERB
melalui,ADP
pemberlakuan,NOUN
Peraturan,NOUN
Pemerintah,NOUN
PP,NOUN
Nomor,NOUN
7,NOUN
tahun,NOUN
2007,NOUN
tentang,ADP
Perubahan,NOUN
Ketiga,NUM
atas,ADP
PP,NOUN
Nomor,NOUN
12,NOUN
tahun,NOUN
2001,NOUN
tentang,ADP
Impor,NOUN
dan,CONJ
/,.
atau,CONJ
Penyerahan,NOUN
Barang,NOUN
Kena,VERB
Pajak,NOUN
Tertentu,ADJ
yang,CONJ
Bersifat,VERB
Strategis,ADJ
yang,CONJ
dibebaskan,VERB
dari,ADP
Pengenaan,NOUN
PPN,NOUN
.,.
PP,NOUN
Nomor,NOUN
7,NOUN
tahun,NOUN
2007,NOUN
yang,CONJ
salinan,NOUN
-nya,PRON
diterima,VERB
di,ADP
Jakarta,NOUN
",",.
Senin,NOUN
",",.
menyebutkan,VERB
",",.
PP,NOUN
itu,DET
ditetapkan,VERB
Presiden,NOUN
Susilo,NOUN
Bambang,NOUN
Yudhoyono,NOUN
di,ADP
Jakarta,NOUN
pada,ADP
Januari,NOUN
2007,NUM
dan,CONJ
mempunyai,VERB
daya,NOUN
laku,ADJ
surut,ADJ
terhitung,VERB
sejak,ADP
1,NUM
Januari,NOUN
2007,NUM
.,.
Lebih,ADV
lanjut,VERB
PP,NOUN
itu,DET
menjelaskan,VERB
ada,VERB
enam,NUM
kelompok,NOUN
barang,NOUN
strategis,ADJ
yang,CONJ
dibebaskan,VERB
dari,ADP
pengenaan,NOUN
PPN,NOUN
",",.
barang modal,NOUN
berupa,VERB
mesin,NOUN
dan,CONJ
peralatan,NOUN
pabrik,NOUN
baik,CONJ
dalam,ADP
keadaan,NOUN
terpasang,VERB
maupun,CONJ
terlepas,VERB
tidak,PRT
termasuk,VERB
suku cadang,NOUN
makanan,NOUN
ternak,NOUN
",",.
unggas,NOUN
",",.
dan,CONJ
ikan,NOUN
dan,CONJ
/,.
atau,CONJ
bahan baku,NOUN
untuk,ADP
pembuatan,NOUN
pakan,NOUN
ternak,NOUN
",",.
unggas,NOUN
",",.
dan,CONJ
ikan,NOUN
barang,NOUN
hasil,NOUN
pertanian,NOUN
bibit,NOUN
dan,CONJ
/,.
atau,CONJ
benih,NOUN
dari,X
dari,ADP
barang,NOUN
pertanian,NOUN
",",.
perkebunan,NOUN
",",.
kehutanan,NOUN
",",.
peternakan,NOUN
",",.
penangkaran,NOUN
",",.
atau,CONJ
perikanan,NOUN
air bersih,NOUN
yang,CONJ
dialirkan,VERB
melalui,ADP
pipa,NOUN
oleh,ADP
perusahaan,NOUN
air minum,NOUN
",",.
dan,CONJ
listrik,NOUN
kecuali,CONJ
untuk,ADP
perumahan,NOUN
dengan,ADP
